psgc,level,name,region,province,assets,liabilities,equity,revenue,expenses,net_assistance_subsidy,surplus_deficit,cash_begin,net_cash,cash_end
1600308000,municipality,San Francisco,Region XIII,Agusan del Sur,2543646,775727,1767919,510713,505605,1018,6126,285325,-56497,228828
1600309000,municipality,San Luis,Region XIII,Agusan del Sur,845675,462635,383040,388970,368455,39887,60403,40731,9715,50446
1600314000,municipality,Sibagat,Region XIII,Agusan del Sur,518380,121560,396821,287458,265340,26377,48495,84266,-20864,63403
1600310000,municipality,Sta. Josefa,Region XIII,Agusan del Sur,703330,189584,513746,222378,215324,-2762,4291,110353,-53974,56379
1600311000,municipality,Talacogon,Region XIII,Agusan del Sur,593571,137211,456361,281580,257917,-9196,14468,54243,-3822,50421
1600312000,municipality,Trento,Region XIII,Agusan del Sur,1119903,268225,851677,401660,344006,-4054,53600,223313,14447,237760
1600313000,municipality,Veruela,Region XIII,Agusan del Sur,712713,404677,308036,254745,231026,-1800,21919,169286,-74574,94712
1608501000,municipality,Basilisa,Region XIII,Dinagat Islands,469633,67557,402076,169058,158873,8066,18251,138156,21512,159667
1608502000,municipality,Cagdianao,Region XIII,Dinagat Islands,876404,49040,827364,292804,225633,-5362,61810,161357,20737,182094
1608503000,municipality,Dinagat,Region XIII,Dinagat Islands,209022,11330,197692,112928,103840,-2375,6713,10834,-608,10227
1608504000,municipality,Libjo,Region XIII,Dinagat Islands,493409,48788,444621,176471,117400,-6226,52845,214911,43194,258105
1608505000,municipality,Loreto,Region XIII,Dinagat Islands,599257,127844,471413,217855,159158,-6536,52162,82426,31998,114424
1608506000,municipality,San Jose,Region XIII,Dinagat Islands,323349,35069,288280,132422,122803,-1648,7971,82282,-9579,72703
1608507000,municipality,Tubajon,Region XIII,Dinagat Islands,279073,31202,247871,122386,96745,-5019,20622,69569,717,70286
1606701000,municipality,Alegria,Region XIII,Surigao del Norte,304563,106398,198165,128913,96801,-1553,30559,8814,3686,12500
1606702000,municipality,Bacuag,Region XIII,Surigao del Norte,327440,85335,242104,116155,100654,-870,14631,96132,10366,106498
1606704000,municipality,Burgos,Region XIII,Surigao del Norte,207116,26408,180708,78277,73611,-933,3734,19755,-10474,9281
1606706000,municipality,Claver,Region XIII,Surigao del Norte,3687430,445410,3242020,919986,762351,-2012,155622,603404,-114065,489338
1606707000,municipality,Dapa,Region XIII,Surigao del Norte,958100,481631,476470,206857,224248,-50591,-67982,205562,35505,241067
1606708000,municipality,Del Carmen,Region XIII,Surigao del Norte,533704,223656,310048,164585,143375,-10116,11093,113798,-15227,98571
1606710000,municipality,Gen. Luna,Region XIII,Surigao del Norte,513616,238858,274757,237138,169466,-7578,60093,68682,84203,152885
1606711000,municipality,Gigaquit,Region XIII,Surigao del Norte,670915,152360,518554,146340,136897,636,10080,61597,4649,66246
1606714000,municipality,Mainit,Region XIII,Surigao del Norte,594195,156293,437902,177719,153322,-3568,20829,124006,10727,134733
1606715000,municipality,Malimono,Region XIII,Surigao del Norte,435436,120689,314747,121669,94078,,27592,24759,26770,51529
1606716000,municipality,Pilar,Region XIII,Surigao del Norte,299011,38522,260490,119895,103399,-6691,9804,79518,-6538,72980
1606717000,municipality,Placer,Region XIII,Surigao del Norte,612219,75702,536516,166003,138030,13650,41623,198221,7470,205691
1606718000,municipality,San Benito,Region XIII,Surigao del Norte,264134,87913,176221,83001,82472,-4373,-3844,41486,-7046,34440
1606719000,municipality,San Francisco,Region XIII,Surigao del Norte,243315,33061,210254,107018,85410,-579,21030,47018,11977,58995
1606720000,municipality,San Isidro,Region XIII,Surigao del Norte,234865,55907,178958,91376,87062,21497,25811,16429,-2539,13890
1606721000,municipality,Santa Monica,Region XIII,Surigao del Norte,256456,18170,238286,92218,86025,-1449,4744,37086,-10900,26186
1606722000,municipality,Sison,Region XIII,Surigao del Norte,374605,84705,289900,116468,99265,17055,34258,52298,-8002,44296
1606723000,municipality,Socorro,Region XIII,Surigao del Norte,287364,96186,191178,157714,136515,-4105,17095,33748,26501,60249
1606725000,municipality,Taganaan,Region XIII,Surigao del Norte,419143,46808,372335,192914,151154,-3415,38345,43750,16197,59947
1606727000,municipality,Tubod,Region XIII,Surigao del Norte,320065,29737,290328,147564,119992,14412,41983,20284,31065,51350
1606801000,municipality,Barobo,Region XIII,Surigao del Sur,604064,117532,486532,303471,221937,-3963,77571,153770,55006,208776
1606802000,municipality,Bayabas,Region XIII,Surigao del Sur,287348,85212,202136,106018,94675,-3465,7878,30425,16881,47305
1606804000,municipality,Cagwait,Region XIII,Surigao del Sur,727272,162661,564611,189980,200836,10508,-348,59752,-15968,43784
1606805000,municipality,Cantilan,Region XIII,Surigao del Sur,1425335,199505,1225830,243472,223379,-140,19952,212149,-66927,145221
1606806000,municipality,Carmen,Region XIII,Surigao del Sur,300637,52917,247720,130999,144634,16007,2372,45627,-2736,42891
1606807000,municipality,Carrascal,Region XIII,Surigao del Sur,1827714,253332,1574382,703033,399100,-24808,279126,482215,193780,675994
1606808000,municipality,Cortes,Region XIII,Surigao del Sur,284460,74310,210150,129428,125130,-3177,1121,27705,23861,51566
1606809000,municipality,Hinatuan,Region XIII,Surigao del Sur,695393,178888,516505,281895,247371,-6956,27567,80106,14032,94138
1606810000,municipality,Lanuza,Region XIII,Surigao del Sur,398423,140654,257769,163899,157630,-7645,-1377,72479,-10768,61711
1606811000,municipality,Lianga,Region XIII,Surigao del Sur,269880,25052,244828,181699,186393,12832,8138,28152,5736,33888
1606812000,municipality,Lingig,Region XIII,Surigao del Sur,451881,160871,291010,224055,242597,11586,-6956,54729,6025,60754
1606813000,municipality,Madrid,Region XIII,Surigao del Sur,347864,91068,256797,150822,146152,4216,8886,56370,-2700,53670
1606814000,municipality,Marihatag,Region XIII,Surigao del Sur,422924,200450,222474,189002,202804,-3942,-17744,25697,-77,25620
1606815000,municipality,San Agustin,Region XIII,Surigao del Sur,452447,149629,302818,210963,211200,18757,18519,28282,-1152,27130
1606816000,municipality,San Miguel,Region XIII,Surigao del Sur,813989,265514,548475,303136,282256,-5283,15597,74296,3604,77900
1606817000,municipality,Tagbina,Region XIII,Surigao del Sur,465868,168350,297518,246590,241576,-11993,-6978,83809,-17887,65922
1606818000,municipality,Tago,Region XIII,Surigao del Sur,460076,146615,313461,229755,222011,14289,22032,82583,29047,111630
1900707000,municipality,Tuburan,BARMM,Basilan,294971,134106,160865,212305,210148,-3254,-1096,8640,-1251,7389
1900711000,municipality,Ungkaya Pukan,BARMM,Basilan,410698,266367,144330,126952,119640,,7312,4153,-1771,2382
1903601000,municipality,Bacolod Kalawi,BARMM,Lanao del Sur,361191,121246,239945,224399,220567,31410,35242,636,15409,16044
1903602000,municipality,Balabagan,BARMM,Lanao del Sur,316632,171635,144998,177841,156751,-25,21065,4360,26986,31346
1903603000,municipality,Balindong,BARMM,Lanao del Sur,147568,44884,102684,196908,183450,-2945,10513,3668,1458,5126
1903604000,municipality,Bayang,BARMM,Lanao del Sur,248515,39003,209512,192573,138713,,53860,2601,3746,6346
1903605000,municipality,Binidayan,BARMM,Lanao del Sur,292751,1895,290856,156642,106905,3646,53384,922,10249,11171
1903633000,municipality,Buadipuso Buntong,BARMM,Lanao del Sur,204871,76578,128292,145021,111221,-5383,28418,2165,1545,3711
1903606000,municipality,Bubong,BARMM,Lanao del Sur,474458,121765,352693,309887,237041,-9078,63768,8335,5897,14232
1903637000,municipality,Bumbaran,BARMM,Lanao del Sur,201383,73956,127426,215650,215010,,639,521,8330,8852
1903607000,municipality,Butig,BARMM,Lanao del Sur,358886,44105,314781,185350,165191,22782,42940,15352,-4902,10450
1903632000,municipality,Calanugas,BARMM,Lanao del Sur,196705,64056,132648,109664,126778,21875,4761,236,12269,12505
1903609000,municipality,Ganassi,BARMM,Lanao del Sur,307698,57821,249877,196087,156019,-53,40016,451,674,1125
1903610000,municipality,Kapai,BARMM,Lanao del Sur,612347,157514,454833,196514,192636,71434,75313,1970,1159,3129
1903639000,municipality,Kapatagan,BARMM,Lanao del Sur,468207,166723,301484,175395,170350,-1626,3419,802,-591,211
1903612000,municipality,Lumbatan,BARMM,Lanao del Sur,213322,87563,125759,133245,114736,-5442,13067,85,59,144
1903636000,municipality,Lumbayanague,BARMM,Lanao del Sur,281160,83815,197345,191680,158346,,33335,2,1990,1992
1903613000,municipality,Madalum,BARMM,Lanao del Sur,405888,112164,293724,234413,218493,-3452,12468,5636,24614,30250
1903614000,municipality,Madamba,BARMM,Lanao del Sur,96870,285,96585,156744,140180,-5530,11034,13105,-10681,2424
1903634000,municipality,Maguing,BARMM,Lanao del Sur,215138,1261,213877,273842,268589,,5252,12314,504,12819
1903615000,municipality,Malabang,BARMM,Lanao del Sur,232770,49162,183608,213895,190734,12465,35627,19213,-17727,1485
1903616000,municipality,Marantao,BARMM,Lanao del Sur,175040,12435,162605,274009,229086,42462,87385,11146,41096,52241
1903631000,municipality,Marogong,BARMM,Lanao del Sur,531523,100063,431460,269174,142432,,126742,16115,63867,79981
1903618000,municipality,Masiu,BARMM,Lanao del Sur,120472,50000,70472,140952,142515,-1338,-2901,3527,29958,33485
1903619000,municipality,Mulondo,BARMM,Lanao del Sur,128347,1985,126362,209274,208921,7512,7865,9887,-9058,829
1903620000,municipality,Pagayawan,BARMM,Lanao del Sur,196721,76777,119944,138383,134796,,3587,2321,174,2495
1903621000,municipality,Piagapo,BARMM,Lanao del Sur,224161,89450,134711,184724,187350,-1097,-3724,4112,2515,6627
1903635000,municipality,Picong,BARMM,Lanao del Sur,160396,72225,88171,162092,158588,-5969,-2465,89,42,131
1903622000,municipality,Poona Bayabao,BARMM,Lanao del Sur,212817,1678,211139,190655,206503,117747,101899,2679,51456,54135
1903623000,municipality,Pualas,BARMM,Lanao del Sur,164991,55733,109258,143358,132758,,10599,2751,1630,4381
1903625000,municipality,Saguiaran,BARMM,Lanao del Sur,253024,158691,94333,160786,157731,1385,4440,2294,31019,33313
1903640000,municipality,Sultan Dumalondong,BARMM,Lanao del Sur,105875,521,105354,146533,137043,,9490,647,25,673
1903626000,municipality,Tamparan,BARMM,Lanao del Sur,44027,1127,42900,166390,166351,,39,1155,166,1321
1903627000,municipality,Taraka,BARMM,Lanao del Sur,527362,170964,356398,191195,185162,-3729,2305,5633,-3052,2581
1903628000,municipality,Tubaran,BARMM,Lanao del Sur,301983,142912,159071,196222,181679,28904,43446,462,14612,15073
1903629000,municipality,Tugaya,BARMM,Lanao del Sur,223741,106947,116794,145683,128956,3055,19782,335,319,654
1903630000,municipality,Wao,BARMM,Lanao del Sur,773904,116607,657297,317781,261746,-5961,50074,63940,96,64036
1908701000,municipality,Barira,BARMM,Maguindanao del Norte,895736,101803,793933,193726,223315,50708,21120,3306,14004,17309
1908702000,municipality,Buldon,BARMM,Maguindanao del Norte,288960,37313,251646,254755,245700,147712,156767,3588,55197,58784
1908704000,municipality,Datu Blah Sinsuat,BARMM,Maguindanao del Norte,414777,77491,337287,224011,167642,-5000,51369,408,3747,4155
1908705000,municipality,Datu Odin Sinsuat,BARMM,Maguindanao del Norte,273903,125422,148481,454602,434398,-4765,15439,37866,18845,56711
1908706000,municipality,Kabuntalan,BARMM,Maguindanao del Norte,395755,62795,332959,139549,117838,,21711,11428,20635,32063
1908707000,municipality,Matanog,BARMM,Maguindanao del Norte,717660,74506,643154,170357,151688,-1930,16739,9986,28493,38479
1908708000,municipality,Northern Kabuntalan,BARMM,Maguindanao del Norte,229666,90228,139438,143883,132014,,11869,2015,22632,24648
0906609000,municipality,Parang,BARMM,Maguindanao del Norte,428537,162490,266046,564306,556636,20301,27971,3419,402,3821
1908710000,municipality,Sultan Kudarat,BARMM,Maguindanao del Norte,606283,65138,541145,435330,402765,-6059,26507,67822,2857,70679
1908711000,municipality,Sultan Matsura,BARMM,Maguindanao del Norte,407723,190521,217202,144200,144888,-2158,-2845,42493,-733,41760
1908712000,municipality,Talitay,BARMM,Maguindanao del Norte,133042,86526,46517,102507,99586,-250,2671,250,10020,10271
1908801000,municipality,Ampatuan,BARMM,Maguindanao del Sur,273985,107331,166654,176392,163904,,12488,4898,4251,9148
1908802000,municipality,Buluan,BARMM,Maguindanao del Sur,205703,8366,197338,244320,250389,30000,23931,31458,4340,35798
1908803000,municipality,Datu Abdullah Sangki,BARMM,Maguindanao del Sur,281676,96604,185072,178776,184371,-100,-5695,27648,-7983,19665
1908804000,municipality,Datu Anggal Midtimbang,BARMM,Maguindanao del Sur,96730,51478,45252,128840,146955,-3570,-21685,11363,11240,22603
1908805000,municipality,Datu Hoffer Ampatuan,BARMM,Maguindanao del Sur,166403,53043,113360,131353,126801,-3240,1313,2849,2407,5255
1908806000,municipality,Datu Paglas,BARMM,Maguindanao del Sur,328326,1815,326511,178875,166102,,12773,14547,-446,14101
1908807000,municipality,Datu Piang,BARMM,Maguindanao del Sur,227898,160395,67503,177399,160621,,16778,1755,44184,45939
1908808000,municipality,Datu Salibo,BARMM,Maguindanao del Sur,144776,38598,106178,104141,96221,,7920,149,83,232
1908809000,municipality,Datu Saudi Ampatuan,BARMM,Maguindanao del Sur,227764,32442,195323,130155,122130,-6647,1378,12230,-9043,3188
1908810000,municipality,Datu Unsay,BARMM,Maguindanao del Sur,372250,61741,310508,102177,98172,,4004,9416,-654,8762
1908812000,municipality,Guindulungan,BARMM,Maguindanao del Sur,175042,100712,74330,136406,138308,1327,-576,3409,49107,52516
1908813000,municipality,Mamasapano,BARMM,Maguindanao del Sur,126143,24029,102114,129570,138193,,-8623,565,917,1482
1908814000,municipality,Mangudadatu,BARMM,Maguindanao del Sur,111171,658,110512,138464,137955,11908,12417,453,4839,5292
1908816000,municipality,Pagalungan,BARMM,Maguindanao del Sur,763538,286134,477405,406766,378518,-606,27642,35178,36377,71554
1908817000,municipality,Paglat,BARMM,Maguindanao del Sur,151890,32708,119181,120026,97066,-4800,18160,5861,80,5941
1908818000,municipality,Pandag,BARMM,Maguindanao del Sur,248748,48791,199957,121760,134590,,-12829,26089,-4092,21997
1908819000,municipality,Rajah Buayan,BARMM,Maguindanao del Sur,101147,3468,97679,131878,138483,-1071,-7676,1684,-38,1646
1908820000,municipality,Shariff Aguak,BARMM,Maguindanao del Sur,269862,151115,118747,195257,202695,-1091,-8530,5139,8595,13734
1908821000,municipality,Shariff Saydona Mustapha,BARMM,Maguindanao del Sur,,,,,,,,,,
1908822000,municipality,South Upi,BARMM,Maguindanao del Sur,252607,44083,208525,201503,200453,79482,80532,7833,-1956,5878
1908823000,municipality,Sultan Sa Barongis,BARMM,Maguindanao del Sur,80446,10502,69944,162793,162228,,564,5703,426,6128
1908824000,municipality,Talayan,BARMM,Maguindanao del Sur,393674,137163,256511,143408,194588,59192,8011,2455,23107,25562
0906606000,municipality,Hadji Panglima Tahil,BARMM,Sulu,370953,280518,90435,80500,69923,-1209,9368,16635,-2810,13825
0906601000,municipality,Indanan,BARMM,Sulu,626258,207007,419251,291302,227041,-4368,59892,13324,-10207,3117
0906602000,municipality,Jolo,BARMM,Sulu,281932,34311,247621,385710,324488,-4832,56390,12223,7734,19957
0906603000,municipality,Kalingalan Caluang,BARMM,Sulu,523756,206459,317297,160729,111595,-2326,46807,70257,-48513,21744
0906617000,municipality,Lugus,BARMM,Sulu,390251,201751,188500,127905,108889,-2206,16810,25612,7199,32811
0906604000,municipality,Luuk,BARMM,Sulu,844326,443085,401241,158060,128003,,30057,26179,-16230,9950
0906605000,municipality,Maimbung,BARMM,Sulu,883875,539535,344340,199347,147048,-2988,49311,47530,-5155,42376
0906607000,municipality,Panamao,BARMM,Sulu,225388,83879,141509,177473,170825,-2687,3960,4977,-2164,2813
0906618000,municipality,Pandami,BARMM,Sulu,482579,197295,285284,168699,107903,-14075,46721,5386,6191,11578
0906616000,municipality,Panglima Estino,BARMM,Sulu,343714,228379,115334,140172,111895,-2977,25300,4491,14453,18944
0906619000,municipality,Panglima Omar,BARMM,Sulu,623666,278060,345606,146940,105607,-2037,39296,11279,14186,25466
0906608000,municipality,Pangutaran,BARMM,Sulu,597866,383749,214117,198136,175813,-1491,20833,2840,-748,2092
0906610000,municipality,Pata,BARMM,Sulu,364952,61424,303528,121998,87864,-760,33374,9693,-124,9569
0906611000,municipality,Patikul,BARMM,Sulu,479720,51468,428252,280389,267410,-4434,8545,45167,-4606,40561
0906612000,municipality,Siasi,BARMM,Sulu,612059,267979,344080,271539,204438,-16917,50185,31385,8540,39925
0906613000,municipality,Talipao,BARMM,Sulu,590641,103886,486755,352497,300966,-5451,46081,46359,13874,60234
0906614000,municipality,Tapul,BARMM,Sulu,148748,8661,140087,119710,106806,-1445,11459,8017,2000,10017
