dataset_id,psgc,value,category,detail
elections-2022-president,1400125009,,Bongbong Marcos,"{""Isko_Moreno"":0,""Ping_Lacson"":0,""Leni_Robredo"":2,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":185,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400125010,,Bongbong Marcos,"{""Isko_Moreno"":0,""Ping_Lacson"":0,""Leni_Robredo"":0,""Ernesto_Abella"":0,""Manny_Pacquiao"":0,""Bongbong_Marcos"":212,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400126001,,Bongbong Marcos,"{""Isko_Moreno"":13,""Ping_Lacson"":27,""Leni_Robredo"":56,""Ernesto_Abella"":0,""Manny_Pacquiao"":9,""Bongbong_Marcos"":225,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1400126002,,Bongbong Marcos,"{""Isko_Moreno"":3,""Ping_Lacson"":1,""Leni_Robredo"":22,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":287,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1400126003,,Bongbong Marcos,"{""Isko_Moreno"":7,""Ping_Lacson"":8,""Leni_Robredo"":12,""Ernesto_Abella"":2,""Manny_Pacquiao"":1,""Bongbong_Marcos"":413,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":3}"
elections-2022-president,1400126004,,Bongbong Marcos,"{""Isko_Moreno"":0,""Ping_Lacson"":6,""Leni_Robredo"":2,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":247,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400126005,,Bongbong Marcos,"{""Isko_Moreno"":2,""Ping_Lacson"":4,""Leni_Robredo"":14,""Ernesto_Abella"":1,""Manny_Pacquiao"":0,""Bongbong_Marcos"":337,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400126006,,Bongbong Marcos,"{""Isko_Moreno"":1,""Ping_Lacson"":0,""Leni_Robredo"":7,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":452,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400126007,,Bongbong Marcos,"{""Isko_Moreno"":5,""Ping_Lacson"":0,""Leni_Robredo"":11,""Ernesto_Abella"":1,""Manny_Pacquiao"":1,""Bongbong_Marcos"":495,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1400126008,,Bongbong Marcos,"{""Isko_Moreno"":2,""Ping_Lacson"":3,""Leni_Robredo"":2,""Ernesto_Abella"":0,""Manny_Pacquiao"":1,""Bongbong_Marcos"":270,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400126009,,Bongbong Marcos,"{""Isko_Moreno"":0,""Ping_Lacson"":0,""Leni_Robredo"":4,""Ernesto_Abella"":1,""Manny_Pacquiao"":2,""Bongbong_Marcos"":280,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400126010,,Bongbong Marcos,"{""Isko_Moreno"":0,""Ping_Lacson"":0,""Leni_Robredo"":9,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":149,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1400127001,,Bongbong Marcos,"{""Isko_Moreno"":1,""Ping_Lacson"":1,""Leni_Robredo"":18,""Ernesto_Abella"":1,""Manny_Pacquiao"":1,""Bongbong_Marcos"":353,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400127002,,Bongbong Marcos,"{""Isko_Moreno"":0,""Ping_Lacson"":0,""Leni_Robredo"":0,""Ernesto_Abella"":0,""Manny_Pacquiao"":1,""Bongbong_Marcos"":194,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400127003,,Bongbong Marcos,"{""Isko_Moreno"":0,""Ping_Lacson"":1,""Leni_Robredo"":14,""Ernesto_Abella"":1,""Manny_Pacquiao"":0,""Bongbong_Marcos"":543,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1400127004,,Bongbong Marcos,"{""Isko_Moreno"":0,""Ping_Lacson"":4,""Leni_Robredo"":9,""Ernesto_Abella"":0,""Manny_Pacquiao"":0,""Bongbong_Marcos"":530,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400127005,,Bongbong Marcos,"{""Isko_Moreno"":0,""Ping_Lacson"":1,""Leni_Robredo"":6,""Ernesto_Abella"":1,""Manny_Pacquiao"":1,""Bongbong_Marcos"":354,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400127006,,Bongbong Marcos,"{""Isko_Moreno"":3,""Ping_Lacson"":1,""Leni_Robredo"":9,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":567,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400127007,,Bongbong Marcos,"{""Isko_Moreno"":1,""Ping_Lacson"":2,""Leni_Robredo"":2,""Ernesto_Abella"":1,""Manny_Pacquiao"":0,""Bongbong_Marcos"":429,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1400127008,,Bongbong Marcos,"{""Isko_Moreno"":2,""Ping_Lacson"":0,""Leni_Robredo"":7,""Ernesto_Abella"":1,""Manny_Pacquiao"":3,""Bongbong_Marcos"":531,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1401101001,,Bongbong Marcos,"{""Isko_Moreno"":50,""Ping_Lacson"":29,""Leni_Robredo"":87,""Ernesto_Abella"":0,""Manny_Pacquiao"":58,""Bongbong_Marcos"":683,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1401101002,,Bongbong Marcos,"{""Isko_Moreno"":17,""Ping_Lacson"":64,""Leni_Robredo"":135,""Ernesto_Abella"":2,""Manny_Pacquiao"":53,""Bongbong_Marcos"":1481,""Jose_Montemayor"":2,""Leody_de_Guzman"":1,""Faisal_Mangondato"":1,""Norberto_Gonzales"":1}"
elections-2022-president,1401101003,,Bongbong Marcos,"{""Isko_Moreno"":23,""Ping_Lacson"":32,""Leni_Robredo"":77,""Ernesto_Abella"":3,""Manny_Pacquiao"":18,""Bongbong_Marcos"":1180,""Jose_Montemayor"":5,""Leody_de_Guzman"":3,""Faisal_Mangondato"":3,""Norberto_Gonzales"":0}"
elections-2022-president,1401101004,,Bongbong Marcos,"{""Isko_Moreno"":7,""Ping_Lacson"":25,""Leni_Robredo"":75,""Ernesto_Abella"":0,""Manny_Pacquiao"":30,""Bongbong_Marcos"":517,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1401101005,,Bongbong Marcos,"{""Isko_Moreno"":57,""Ping_Lacson"":126,""Leni_Robredo"":278,""Ernesto_Abella"":5,""Manny_Pacquiao"":70,""Bongbong_Marcos"":1871,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":2,""Norberto_Gonzales"":0}"
elections-2022-president,1401101006,,Bongbong Marcos,"{""Isko_Moreno"":15,""Ping_Lacson"":41,""Leni_Robredo"":78,""Ernesto_Abella"":1,""Manny_Pacquiao"":3,""Bongbong_Marcos"":449,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":2}"
elections-2022-president,1401101007,,Bongbong Marcos,"{""Isko_Moreno"":19,""Ping_Lacson"":68,""Leni_Robredo"":113,""Ernesto_Abella"":0,""Manny_Pacquiao"":37,""Bongbong_Marcos"":809,""Jose_Montemayor"":2,""Leody_de_Guzman"":0,""Faisal_Mangondato"":3,""Norberto_Gonzales"":1}"
elections-2022-president,1401101008,,Bongbong Marcos,"{""Isko_Moreno"":26,""Ping_Lacson"":61,""Leni_Robredo"":112,""Ernesto_Abella"":2,""Manny_Pacquiao"":62,""Bongbong_Marcos"":1105,""Jose_Montemayor"":4,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":3}"
elections-2022-president,1430300001,,Bongbong Marcos,"{""Isko_Moreno"":14,""Ping_Lacson"":42,""Leni_Robredo"":138,""Ernesto_Abella"":0,""Manny_Pacquiao"":24,""Bongbong_Marcos"":862,""Jose_Montemayor"":2,""Leody_de_Guzman"":3,""Faisal_Mangondato"":0,""Norberto_Gonzales"":2}"
elections-2022-president,1430300002,,Bongbong Marcos,"{""Isko_Moreno"":134,""Ping_Lacson"":172,""Leni_Robredo"":731,""Ernesto_Abella"":6,""Manny_Pacquiao"":86,""Bongbong_Marcos"":3544,""Jose_Montemayor"":10,""Leody_de_Guzman"":4,""Faisal_Mangondato"":3,""Norberto_Gonzales"":1}"
elections-2022-president,1430300003,,Bongbong Marcos,"{""Isko_Moreno"":7,""Ping_Lacson"":15,""Leni_Robredo"":100,""Ernesto_Abella"":2,""Manny_Pacquiao"":4,""Bongbong_Marcos"":501,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300004,,Bongbong Marcos,"{""Isko_Moreno"":95,""Ping_Lacson"":161,""Leni_Robredo"":930,""Ernesto_Abella"":2,""Manny_Pacquiao"":77,""Bongbong_Marcos"":2494,""Jose_Montemayor"":6,""Leody_de_Guzman"":1,""Faisal_Mangondato"":39,""Norberto_Gonzales"":4}"
elections-2022-president,1430300005,,Bongbong Marcos,"{""Isko_Moreno"":67,""Ping_Lacson"":156,""Leni_Robredo"":915,""Ernesto_Abella"":0,""Manny_Pacquiao"":43,""Bongbong_Marcos"":2054,""Jose_Montemayor"":1,""Leody_de_Guzman"":2,""Faisal_Mangondato"":0,""Norberto_Gonzales"":4}"
elections-2022-president,1430300006,,Bongbong Marcos,"{""Isko_Moreno"":12,""Ping_Lacson"":20,""Leni_Robredo"":97,""Ernesto_Abella"":3,""Manny_Pacquiao"":25,""Bongbong_Marcos"":818,""Jose_Montemayor"":0,""Leody_de_Guzman"":2,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300007,,Bongbong Marcos,"{""Isko_Moreno"":22,""Ping_Lacson"":54,""Leni_Robredo"":122,""Ernesto_Abella"":1,""Manny_Pacquiao"":7,""Bongbong_Marcos"":839,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":3,""Norberto_Gonzales"":0}"
elections-2022-president,1430300008,,Bongbong Marcos,"{""Isko_Moreno"":12,""Ping_Lacson"":35,""Leni_Robredo"":156,""Ernesto_Abella"":2,""Manny_Pacquiao"":12,""Bongbong_Marcos"":475,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1430300010,,Bongbong Marcos,"{""Isko_Moreno"":26,""Ping_Lacson"":33,""Leni_Robredo"":107,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":281,""Jose_Montemayor"":7,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300011,,Bongbong Marcos,"{""Isko_Moreno"":23,""Ping_Lacson"":45,""Leni_Robredo"":164,""Ernesto_Abella"":0,""Manny_Pacquiao"":7,""Bongbong_Marcos"":635,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1430300012,,Bongbong Marcos,"{""Isko_Moreno"":26,""Ping_Lacson"":47,""Leni_Robredo"":224,""Ernesto_Abella"":1,""Manny_Pacquiao"":9,""Bongbong_Marcos"":612,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300013,,Bongbong Marcos,"{""Isko_Moreno"":28,""Ping_Lacson"":54,""Leni_Robredo"":311,""Ernesto_Abella"":0,""Manny_Pacquiao"":16,""Bongbong_Marcos"":1028,""Jose_Montemayor"":3,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1430300016,,Bongbong Marcos,"{""Isko_Moreno"":19,""Ping_Lacson"":32,""Leni_Robredo"":208,""Ernesto_Abella"":0,""Manny_Pacquiao"":12,""Bongbong_Marcos"":611,""Jose_Montemayor"":2,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1430300017,,Bongbong Marcos,"{""Isko_Moreno"":112,""Ping_Lacson"":204,""Leni_Robredo"":1378,""Ernesto_Abella"":3,""Manny_Pacquiao"":50,""Bongbong_Marcos"":2860,""Jose_Montemayor"":6,""Leody_de_Guzman"":5,""Faisal_Mangondato"":1,""Norberto_Gonzales"":3}"
elections-2022-president,1430300018,,Bongbong Marcos,"{""Isko_Moreno"":21,""Ping_Lacson"":45,""Leni_Robredo"":199,""Ernesto_Abella"":0,""Manny_Pacquiao"":10,""Bongbong_Marcos"":901,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1430300019,,Bongbong Marcos,"{""Isko_Moreno"":21,""Ping_Lacson"":18,""Leni_Robredo"":123,""Ernesto_Abella"":2,""Manny_Pacquiao"":6,""Bongbong_Marcos"":323,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":20,""Norberto_Gonzales"":1}"
elections-2022-president,1430300022,,Bongbong Marcos,"{""Isko_Moreno"":18,""Ping_Lacson"":37,""Leni_Robredo"":127,""Ernesto_Abella"":1,""Manny_Pacquiao"":6,""Bongbong_Marcos"":705,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":3,""Norberto_Gonzales"":0}"
elections-2022-president,1430300023,,Bongbong Marcos,"{""Isko_Moreno"":21,""Ping_Lacson"":29,""Leni_Robredo"":193,""Ernesto_Abella"":0,""Manny_Pacquiao"":5,""Bongbong_Marcos"":687,""Jose_Montemayor"":2,""Leody_de_Guzman"":3,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1430300025,,Bongbong Marcos,"{""Isko_Moreno"":13,""Ping_Lacson"":24,""Leni_Robredo"":129,""Ernesto_Abella"":0,""Manny_Pacquiao"":12,""Bongbong_Marcos"":675,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300026,,Bongbong Marcos,"{""Isko_Moreno"":13,""Ping_Lacson"":25,""Leni_Robredo"":156,""Ernesto_Abella"":2,""Manny_Pacquiao"":7,""Bongbong_Marcos"":542,""Jose_Montemayor"":2,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300028,,Bongbong Marcos,"{""Isko_Moreno"":5,""Ping_Lacson"":14,""Leni_Robredo"":42,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":220,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300029,,Bongbong Marcos,"{""Isko_Moreno"":6,""Ping_Lacson"":22,""Leni_Robredo"":149,""Ernesto_Abella"":0,""Manny_Pacquiao"":0,""Bongbong_Marcos"":354,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1430300030,,Bongbong Marcos,"{""Isko_Moreno"":11,""Ping_Lacson"":40,""Leni_Robredo"":187,""Ernesto_Abella"":0,""Manny_Pacquiao"":9,""Bongbong_Marcos"":365,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1430300034,,Bongbong Marcos,"{""Isko_Moreno"":22,""Ping_Lacson"":47,""Leni_Robredo"":119,""Ernesto_Abella"":0,""Manny_Pacquiao"":27,""Bongbong_Marcos"":903,""Jose_Montemayor"":6,""Leody_de_Guzman"":1,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1430300035,,Bongbong Marcos,"{""Isko_Moreno"":21,""Ping_Lacson"":62,""Leni_Robredo"":301,""Ernesto_Abella"":1,""Manny_Pacquiao"":10,""Bongbong_Marcos"":710,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1430300036,,Bongbong Marcos,"{""Isko_Moreno"":67,""Ping_Lacson"":98,""Leni_Robredo"":526,""Ernesto_Abella"":2,""Manny_Pacquiao"":20,""Bongbong_Marcos"":2351,""Jose_Montemayor"":2,""Leody_de_Guzman"":1,""Faisal_Mangondato"":2,""Norberto_Gonzales"":1}"
elections-2022-president,1430300037,,Bongbong Marcos,"{""Isko_Moreno"":27,""Ping_Lacson"":199,""Leni_Robredo"":312,""Ernesto_Abella"":0,""Manny_Pacquiao"":9,""Bongbong_Marcos"":948,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300038,,Bongbong Marcos,"{""Isko_Moreno"":10,""Ping_Lacson"":18,""Leni_Robredo"":141,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":163,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300039,,Bongbong Marcos,"{""Isko_Moreno"":7,""Ping_Lacson"":7,""Leni_Robredo"":85,""Ernesto_Abella"":0,""Manny_Pacquiao"":1,""Bongbong_Marcos"":151,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300040,,Bongbong Marcos,"{""Isko_Moreno"":64,""Ping_Lacson"":141,""Leni_Robredo"":497,""Ernesto_Abella"":1,""Manny_Pacquiao"":31,""Bongbong_Marcos"":2016,""Jose_Montemayor"":3,""Leody_de_Guzman"":7,""Faisal_Mangondato"":8,""Norberto_Gonzales"":1}"
elections-2022-president,1430300041,,Bongbong Marcos,"{""Isko_Moreno"":17,""Ping_Lacson"":25,""Leni_Robredo"":145,""Ernesto_Abella"":2,""Manny_Pacquiao"":6,""Bongbong_Marcos"":512,""Jose_Montemayor"":4,""Leody_de_Guzman"":4,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1430300042,,Bongbong Marcos,"{""Isko_Moreno"":24,""Ping_Lacson"":62,""Leni_Robredo"":222,""Ernesto_Abella"":1,""Manny_Pacquiao"":16,""Bongbong_Marcos"":721,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1430300043,,Bongbong Marcos,"{""Isko_Moreno"":18,""Ping_Lacson"":25,""Leni_Robredo"":88,""Ernesto_Abella"":1,""Manny_Pacquiao"":10,""Bongbong_Marcos"":566,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300045,,Bongbong Marcos,"{""Isko_Moreno"":9,""Ping_Lacson"":36,""Leni_Robredo"":113,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":436,""Jose_Montemayor"":2,""Leody_de_Guzman"":2,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300046,,Bongbong Marcos,"{""Isko_Moreno"":36,""Ping_Lacson"":58,""Leni_Robredo"":212,""Ernesto_Abella"":2,""Manny_Pacquiao"":24,""Bongbong_Marcos"":800,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":1,""Norberto_Gonzales"":1}"
elections-2022-president,1430300047,,Bongbong Marcos,"{""Isko_Moreno"":21,""Ping_Lacson"":29,""Leni_Robredo"":183,""Ernesto_Abella"":0,""Manny_Pacquiao"":17,""Bongbong_Marcos"":567,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300049,,Bongbong Marcos,"{""Isko_Moreno"":14,""Ping_Lacson"":25,""Leni_Robredo"":143,""Ernesto_Abella"":1,""Manny_Pacquiao"":5,""Bongbong_Marcos"":466,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300050,,Bongbong Marcos,"{""Isko_Moreno"":267,""Ping_Lacson"":407,""Leni_Robredo"":1596,""Ernesto_Abella"":8,""Manny_Pacquiao"":146,""Bongbong_Marcos"":8360,""Jose_Montemayor"":6,""Leody_de_Guzman"":8,""Faisal_Mangondato"":14,""Norberto_Gonzales"":7}"
elections-2022-president,1430300051,,Bongbong Marcos,"{""Isko_Moreno"":14,""Ping_Lacson"":17,""Leni_Robredo"":103,""Ernesto_Abella"":0,""Manny_Pacquiao"":5,""Bongbong_Marcos"":511,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":2,""Norberto_Gonzales"":1}"
elections-2022-president,1430300052,,Bongbong Marcos,"{""Isko_Moreno"":51,""Ping_Lacson"":87,""Leni_Robredo"":340,""Ernesto_Abella"":2,""Manny_Pacquiao"":30,""Bongbong_Marcos"":1471,""Jose_Montemayor"":3,""Leody_de_Guzman"":5,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,1430300053,,Bongbong Marcos,"{""Isko_Moreno"":21,""Ping_Lacson"":9,""Leni_Robredo"":51,""Ernesto_Abella"":0,""Manny_Pacquiao"":6,""Bongbong_Marcos"":302,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":34,""Norberto_Gonzales"":0}"
elections-2022-president,1430300054,,Bongbong Marcos,"{""Isko_Moreno"":62,""Ping_Lacson"":165,""Leni_Robredo"":712,""Ernesto_Abella"":4,""Manny_Pacquiao"":59,""Bongbong_Marcos"":2324,""Jose_Montemayor"":3,""Leody_de_Guzman"":4,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300055,,Bongbong Marcos,"{""Isko_Moreno"":23,""Ping_Lacson"":15,""Leni_Robredo"":92,""Ernesto_Abella"":0,""Manny_Pacquiao"":6,""Bongbong_Marcos"":450,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":3}"
elections-2022-president,1430300056,,Bongbong Marcos,"{""Isko_Moreno"":17,""Ping_Lacson"":15,""Leni_Robredo"":87,""Ernesto_Abella"":4,""Manny_Pacquiao"":7,""Bongbong_Marcos"":478,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":7,""Norberto_Gonzales"":0}"
elections-2022-president,1430300058,,Bongbong Marcos,"{""Isko_Moreno"":16,""Ping_Lacson"":34,""Leni_Robredo"":95,""Ernesto_Abella"":0,""Manny_Pacquiao"":7,""Bongbong_Marcos"":508,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300059,,Bongbong Marcos,"{""Isko_Moreno"":3,""Ping_Lacson"":10,""Leni_Robredo"":62,""Ernesto_Abella"":0,""Manny_Pacquiao"":1,""Bongbong_Marcos"":141,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300061,,Bongbong Marcos,"{""Isko_Moreno"":9,""Ping_Lacson"":31,""Leni_Robredo"":150,""Ernesto_Abella"":0,""Manny_Pacquiao"":9,""Bongbong_Marcos"":520,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":1,""Norberto_Gonzales"":0}"
elections-2022-president,1430300062,,Bongbong Marcos,"{""Isko_Moreno"":19,""Ping_Lacson"":35,""Leni_Robredo"":193,""Ernesto_Abella"":3,""Manny_Pacquiao"":3,""Bongbong_Marcos"":584,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":3,""Norberto_Gonzales"":0}"
elections-2022-president,1430300063,,Bongbong Marcos,"{""Isko_Moreno"":30,""Ping_Lacson"":20,""Leni_Robredo"":146,""Ernesto_Abella"":0,""Manny_Pacquiao"":12,""Bongbong_Marcos"":401,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":24,""Norberto_Gonzales"":0}"
elections-2022-president,1430300064,,Bongbong Marcos,"{""Isko_Moreno"":17,""Ping_Lacson"":42,""Leni_Robredo"":147,""Ernesto_Abella"":1,""Manny_Pacquiao"":17,""Bongbong_Marcos"":641,""Jose_Montemayor"":3,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":2}"
elections-2022-president,1430300065,,Bongbong Marcos,"{""Isko_Moreno"":8,""Ping_Lacson"":17,""Leni_Robredo"":71,""Ernesto_Abella"":0,""Manny_Pacquiao"":11,""Bongbong_Marcos"":374,""Jose_Montemayor"":1,""Leody_de_Guzman"":0,""Faisal_Mangondato"":3,""Norberto_Gonzales"":0}"
elections-2022-president,1430300066,,Bongbong Marcos,"{""Isko_Moreno"":2,""Ping_Lacson"":11,""Leni_Robredo"":99,""Ernesto_Abella"":1,""Manny_Pacquiao"":3,""Bongbong_Marcos"":239,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300067,,Bongbong Marcos,"{""Isko_Moreno"":15,""Ping_Lacson"":14,""Leni_Robredo"":99,""Ernesto_Abella"":0,""Manny_Pacquiao"":4,""Bongbong_Marcos"":201,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
elections-2022-president,1430300068,,Bongbong Marcos,"{""Isko_Moreno"":6,""Ping_Lacson"":11,""Leni_Robredo"":72,""Ernesto_Abella"":0,""Manny_Pacquiao"":3,""Bongbong_Marcos"":287,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":0,""Norberto_Gonzales"":0}"
